Repeat,VAR2,Point,SMU1 Voltage,SMU1 Current,SMU1 Time
1,1,1350,4.21830E+000,-1.80500E-009,51.69239E+000
1,1,1351,4.22140E+000,-1.85500E-009,51.73401E+000
1,1,1352,4.22450E+000,628.00000E-012,51.75787E+000
1,1,1353,4.22760E+000,-1.50300E-009,51.78177E+000
1,1,1354,4.23080E+000,-2.06700E-009,51.82330E+000
1,1,1355,4.23390E+000,156.00000E-012,51.84717E+000
1,1,1356,4.23700E+000,-1.29800E-009,51.89164E+000
1,1,1357,4.24020E+000,-1.12000E-009,51.93424E+000
1,1,1358,4.24330E+000,283.00000E-012,51.95811E+000
1,1,1359,4.24640E+000,835.00000E-012,52.00224E+000
1,1,1360,4.24950E+000,-1.31400E-009,52.04392E+000
1,1,1361,4.25270E+000,-491.00000E-012,52.11090E+000
1,1,1362,4.25580E+000,-2.15400E-009,52.15347E+000
1,1,1363,4.25890E+000,632.00000E-012,52.17835E+000
1,1,1364,4.26200E+000,957.00000E-012,52.22218E+000
1,1,1365,4.26520E+000,185.00000E-012,52.26367E+000
1,1,1366,4.26830E+000,124.00000E-012,52.28759E+000
1,1,1367,4.27140E+000,-330.00000E-012,52.33084E+000
1,1,1368,4.27450E+000,-2.13400E-009,52.37281E+000
1,1,1369,4.27770E+000,-633.00000E-012,52.41444E+000
1,1,1370,4.28080E+000,679.00000E-012,52.43874E+000
1,1,1371,4.28390E+000,-590.00000E-012,52.48208E+000
1,1,1372,4.28710E+000,519.00000E-012,52.52365E+000
1,1,1373,4.29019E+000,120.00000E-012,52.54753E+000
1,1,1374,4.29330E+000,126.00000E-012,52.61419E+000
1,1,1375,4.29640E+000,-498.00000E-012,52.63830E+000
1,1,1376,4.29960E+000,-248.00000E-012,52.68194E+000
1,1,1377,4.30270E+000,-132.00000E-012,52.72344E+000
1,1,1378,4.30580E+000,188.00000E-012,52.74734E+000
1,1,1379,4.30890E+000,-1.27200E-009,52.79143E+000
1,1,1380,4.31210E+000,-2.28800E-009,52.83335E+000
1,1,1381,4.31520E+000,-575.00000E-012,52.87487E+000
1,1,1382,4.31830E+000,1.34500E-009,52.89873E+000
1,1,1383,4.32150E+000,-1.76100E-009,52.94232E+000
1,1,1384,4.32460E+000,204.00000E-012,52.98380E+000
1,1,1385,4.32769E+000,-24.00000E-012,53.00766E+000
1,1,1386,4.33080E+000,-1.03800E-009,53.05138E+000
1,1,1387,4.33400E+000,-2.34900E-009,53.09350E+000
1,1,1388,4.33710E+000,-524.00000E-012,53.13503E+000
1,1,1389,4.34020E+000,622.00000E-012,53.18288E+000
1,1,1390,4.34330E+000,823.00000E-012,53.22444E+000
1,1,1391,4.34649E+000,-21.00000E-012,53.24890E+000
1,1,1392,4.34960E+000,-721.00000E-012,53.29103E+000
1,1,1393,4.35270E+000,-1.94700E-009,53.33254E+000
1,1,1394,4.35580E+000,-1.26900E-009,53.37410E+000
1,1,1395,4.35900E+000,444.00000E-012,53.39870E+000
1,1,1396,4.36210E+000,1.68300E-009,53.44206E+000
1,1,1397,4.36520E+000,-124.00000E-012,53.48357E+000
1,1,1398,4.36840E+000,24.00000E-012,53.50746E+000
1,1,1399,4.37150E+000,-1.60200E-009,53.55164E+000
1,1,1400,4.37460E+000,-670.00000E-012,53.59451E+000
1,1,1401,4.37770E+000,-548.00000E-012,53.61834E+000
1,1,1402,4.38089E+000,-847.00000E-012,53.66220E+000
1,1,1403,4.38400E+000,-528.00000E-012,53.71082E+000
1,1,1404,4.38709E+000,-2.33800E-009,53.75339E+000
1,1,1405,4.39020E+000,710.00000E-012,53.77885E+000
1,1,1406,4.39340E+000,403.00000E-012,53.82209E+000
1,1,1407,4.39650E+000,1.25800E-009,53.86359E+000
1,1,1408,4.39960E+000,71.00000E-012,53.88748E+000
1,1,1409,4.40280E+000,-1.07300E-009,53.93141E+000
1,1,1410,4.40590E+000,-2.34100E-009,53.97343E+000
1,1,1411,4.40900E+000,-589.00000E-012,54.01506E+000
1,1,1412,4.41210E+000,687.00000E-012,54.03892E+000
1,1,1413,4.41530E+000,-127.00000E-012,54.08240E+000
1,1,1414,4.41840E+000,1.82800E-009,54.12505E+000
1,1,1415,4.42150E+000,-136.00000E-012,54.14890E+000
1,1,1416,4.42460E+000,145.00000E-012,54.21424E+000
1,1,1417,4.42780E+000,-249.00000E-012,54.23811E+000
1,1,1418,4.43090E+000,-289.00000E-012,54.28204E+000
1,1,1419,4.43400E+000,-3.00000E-012,54.32414E+000
1,1,1420,4.43710E+000,69.00000E-012,54.34801E+000
1,1,1421,4.44030E+000,-955.00000E-012,54.39140E+000
1,1,1422,4.44340E+000,-1.35800E-009,54.43409E+000
1,1,1423,4.44650E+000,-461.00000E-012,54.45796E+000
1,1,1424,4.44970E+000,2.08600E-009,54.50211E+000
1,1,1425,4.45280E+000,-637.00000E-012,54.54387E+000
1,1,1426,4.45590E+000,177.00000E-012,54.56876E+000
1,1,1427,4.45900E+000,-759.00000E-012,54.61097E+000
1,1,1428,4.46220E+000,-1.96200E-009,54.65249E+000
1,1,1429,4.46530E+000,-1.97200E-009,54.69405E+000
1,1,1430,4.46840E+000,-226.00000E-012,54.71877E+000
1,1,1431,4.47150E+000,1.26200E-009,54.78227E+000
1,1,1432,4.47470E+000,-1.58600E-009,54.83161E+000
1,1,1433,4.47780E+000,-1.08500E-009,54.87431E+000
1,1,1434,4.48090E+000,1.58200E-009,54.89819E+000
1,1,1435,4.48410E+000,-198.00000E-012,54.94199E+000
1,1,1436,4.48720E+000,1.22500E-009,54.98352E+000
1,1,1437,4.49030E+000,146.00000E-012,55.00739E+000
1,1,1438,4.49340E+000,-423.00000E-012,55.05083E+000
1,1,1439,4.49660E+000,-2.12700E-009,55.09285E+000
1,1,1440,4.49970E+000,740.00000E-012,55.14185E+000
1,1,1441,4.50280E+000,-1.18000E-009,55.18347E+000
1,1,1442,4.50590E+000,271.00000E-012,55.20876E+000
1,1,1443,4.50910E+000,-531.00000E-012,55.25080E+000
1,1,1444,4.51220E+000,179.00000E-012,55.29031E+000
1,1,1445,4.51530E+000,-1.93300E-009,55.33206E+000
1,1,1446,4.51840E+000,-2.28500E-009,55.37358E+000
1,1,1447,4.52160E+000,-634.00000E-012,55.41513E+000
1,1,1448,4.52470E+000,23.00000E-012,55.44034E+000
1,1,1449,4.52780E+000,-250.00000E-012,55.48225E+000
1,1,1450,4.53100E+000,117.00000E-012,55.52377E+000
1,1,1451,4.53410E+000,21.00000E-012,55.54764E+000
1,1,1452,4.53720E+000,-347.00000E-012,55.59075E+000
1,1,1453,4.54030E+000,-2.21800E-009,55.63335E+000
1,1,1454,4.54350E+000,-683.00000E-012,55.67487E+000
1,1,1455,4.54660E+000,-865.00000E-012,55.69874E+000
1,1,1456,4.54970E+000,-1.33500E-009,55.74229E+000
1,1,1457,4.55280E+000,-2.06400E-009,55.78533E+000
1,1,1458,4.55600E+000,-631.00000E-012,55.83542E+000
1,1,1459,4.55910E+000,714.00000E-012,55.85929E+000
1,1,1460,4.56220E+000,-1.49100E-009,55.90200E+000
1,1,1461,4.56540E+000,2.54100E-009,55.94403E+000
1,1,1462,4.56850E+000,-61.00000E-012,55.96889E+000
1,1,1463,4.57160E+000,-719.00000E-012,56.01096E+000
1,1,1464,4.57470E+000,-1.99700E-009,56.05247E+000
1,1,1465,4.57790E+000,-1.94500E-009,56.09402E+000
1,1,1466,4.58100E+000,-1.30100E-009,56.11897E+000
1,1,1467,4.58410E+000,2.30600E-009,56.16224E+000
1,1,1468,4.58720E+000,-563.00000E-012,56.20375E+000
1,1,1469,4.59040E+000,189.00000E-012,56.22760E+000
1,1,1470,4.59350E+000,-411.00000E-012,56.27083E+000
1,1,1471,4.59660E+000,-1.88100E-009,56.31250E+000
1,1,1472,4.59970E+000,1.29900E-009,56.36257E+000
1,1,1473,4.60290E+000,-805.00000E-012,56.40436E+000
1,1,1474,4.60600E+000,125.00000E-012,56.42823E+000
1,1,1475,4.60910E+000,-1.20800E-009,56.47142E+000
1,1,1476,4.61230E+000,-2.31000E-009,56.51342E+000
1,1,1477,4.61540E+000,-605.00000E-012,56.55495E+000
1,1,1478,4.61850E+000,1.17400E-009,56.57884E+000
1,1,1479,4.62160E+000,1.59000E-009,56.62230E+000
1,1,1480,4.62480E+000,706.00000E-012,56.66535E+000
1,1,1481,4.62790E+000,-163.00000E-012,56.68922E+000
1,1,1482,4.63100E+000,-684.00000E-012,56.73084E+000
1,1,1483,4.63410E+000,-2.23900E-009,56.77267E+000
1,1,1484,4.63730E+000,-669.00000E-012,56.81510E+000
1,1,1485,4.64040E+000,397.00000E-012,56.83904E+000
1,1,1486,4.64350E+000,-2.14200E-009,56.90198E+000
1,1,1487,4.64670E+000,-334.00000E-012,56.95087E+000
1,1,1488,4.64980E+000,-1.75900E-009,56.99239E+000
1,1,1489,4.65290E+000,-2.03200E-009,57.03412E+000
1,1,1490,4.65600E+000,-537.00000E-012,57.05832E+000
1,1,1491,4.65920E+000,-918.00000E-012,57.10196E+000
1,1,1492,4.66230E+000,-571.00000E-012,57.14348E+000
1,1,1493,4.66540E+000,218.00000E-012,57.16735E+000
1,1,1494,4.66850E+000,-988.00000E-012,57.21129E+000
1,1,1495,4.67170E+000,-2.20100E-009,57.25342E+000
1,1,1496,4.67480E+000,-630.00000E-012,57.29506E+000
1,1,1497,4.67790E+000,209.00000E-012,57.31893E+000
1,1,1498,4.68110E+000,-1.22500E-009,57.36229E+000
1,1,1499,4.68420E+000,19.00000E-012,57.40917E+000
1,1,1500,4.68730E+000,-580.00000E-012,57.45108E+000
1,1,1501,4.69040E+000,-2.06800E-009,57.49260E+000
1,1,1502,4.69360E+000,-1.93700E-009,57.53414E+000
1,1,1503,4.69670E+000,1.15000E-009,57.55865E+000
1,1,1504,4.69980E+000,-425.00000E-012,57.60179E+000
1,1,1505,4.70290E+000,794.00000E-012,57.64333E+000
1,1,1506,4.70610E+000,406.00000E-012,57.66718E+000
1,1,1507,4.70920E+000,-1.08900E-009,57.71138E+000
1,1,1508,4.71230E+000,-2.43900E-009,57.75348E+000
1,1,1509,4.71540E+000,-610.00000E-012,57.79522E+000
1,1,1510,4.71860E+000,-396.00000E-012,57.81908E+000
1,1,1511,4.72170E+000,1.17500E-009,57.86235E+000
1,1,1512,4.72480E+000,-87.00000E-012,57.90530E+000
1,1,1513,4.72800E+000,95.00000E-012,57.92917E+000
1,1,1514,4.73110E+000,2.37200E-009,57.95991E+000
1,1,1515,4.73420E+000,-823.00000E-012,58.00218E+000
1,1,1516,4.73730E+000,1.33000E-009,58.04372E+000
1,1,1517,4.74050E+000,-17.00000E-012,58.06760E+000
1,1,1518,4.74360E+000,-1.16900E-009,58.11169E+000
1,1,1519,4.74670E+000,-1.29800E-009,58.15448E+000
1,1,1520,4.74980E+000,61.00000E-012,58.17833E+000
1,1,1521,4.75300E+000,3.43800E-009,58.22209E+000
1,1,1522,4.75610E+000,624.00000E-012,58.26361E+000
1,1,1523,4.75919E+000,-47.00000E-012,58.28867E+000
1,1,1524,4.76240E+000,-762.00000E-012,58.33098E+000
1,1,1525,4.76550E+000,-1.94600E-009,58.37250E+000
1,1,1526,4.76860E+000,-2.21500E-009,58.41405E+000
1,1,1527,4.77170E+000,-794.00000E-012,58.43854E+000
1,1,1528,4.77490E+000,-614.00000E-012,58.50318E+000
1,1,1529,4.77800E+000,-411.00000E-012,58.54486E+000
1,1,1530,4.78110E+000,50.00000E-012,58.56872E+000
1,1,1531,4.78420E+000,-1.11100E-009,58.61150E+000
1,1,1532,4.78740E+000,-1.33900E-009,58.65460E+000
1,1,1533,4.79049E+000,915.00000E-012,58.67848E+000
1,1,1534,4.79360E+000,-3.12100E-009,58.72207E+000
1,1,1535,4.79670E+000,-77.00000E-012,58.76395E+000
1,1,1536,4.79990E+000,195.00000E-012,58.78859E+000
1,1,1537,4.80300E+000,-609.00000E-012,58.83119E+000
1,1,1538,4.80610E+000,-2.09400E-009,58.87285E+000
1,1,1539,4.80930E+000,7.00000E-012,58.92200E+000
1,1,1540,4.81240E+000,-1.20700E-009,58.96362E+000
1,1,1541,4.81550E+000,118.00000E-012,58.98834E+000
1,1,1542,4.81860E+000,-2.13700E-009,59.05416E+000
1,1,1543,4.82180E+000,-293.00000E-012,59.07804E+000
1,1,1544,4.82490E+000,-1.16000E-009,59.12236E+000
1,1,1545,4.82800E+000,118.00000E-012,59.16527E+000
1,1,1546,4.83110E+000,-43.00000E-012,59.18913E+000
1,1,1547,4.83430E+000,-603.00000E-012,59.23105E+000
1,1,1548,4.83740E+000,-2.22800E-009,59.27289E+000
1,1,1549,4.84050E+000,-610.00000E-012,59.31560E+000
1,1,1550,4.84370E+000,544.00000E-012,59.33944E+000
1,1,1551,4.84680E+000,-793.00000E-012,59.38238E+000
1,1,1552,4.84990E+000,960.00000E-012,59.42402E+000
1,1,1553,4.85300E+000,131.00000E-012,59.44882E+000
1,1,1554,4.85620E+000,-418.00000E-012,59.49105E+000
1,1,1555,4.85929E+000,-2.03200E-009,59.53263E+000
1,1,1556,4.86240E+000,-499.00000E-012,59.57501E+000
1,1,1557,4.86550E+000,-80.00000E-012,59.62244E+000
1,1,1558,4.86870E+000,-1.05200E-009,59.67135E+000
1,1,1559,4.87180E+000,-2.29000E-009,59.71393E+000
1,1,1560,4.87490E+000,-521.00000E-012,59.75549E+000
1,1,1561,4.87800E+000,-35.00000E-012,59.77945E+000
1,1,1562,4.88120E+000,833.00000E-012,59.82267E+000
1,1,1563,4.88430E+000,-226.00000E-012,59.86536E+000
1,1,1564,4.88740E+000,109.00000E-012,59.88922E+000
1,1,1565,4.89060E+000,-221.00000E-012,59.93095E+000
1,1,1566,4.89370E+000,-1.87300E-009,59.97279E+000
1,1,1567,4.89679E+000,-766.00000E-012,60.02222E+000
1,1,1568,4.89990E+000,1.39000E-009,60.06398E+000
1,1,1569,4.90310E+000,412.00000E-012,60.08836E+000
1,1,1570,4.90620E+000,-61.00000E-012,60.15102E+000
1,1,1571,4.90930E+000,-1.87400E-009,60.19406E+000
1,1,1572,4.91240E+000,-78.00000E-012,60.21795E+000
1,1,1573,4.91560E+000,6.00000E-012,60.24236E+000
1,1,1574,4.91870E+000,942.00000E-012,60.28532E+000
1,1,1575,4.92180E+000,-36.00000E-012,60.30922E+000
1,1,1576,4.92500E+000,-703.00000E-012,60.35116E+000
1,1,1577,4.92809E+000,-2.23400E-009,60.39282E+000
1,1,1578,4.93120E+000,-676.00000E-012,60.43548E+000
1,1,1579,4.93430E+000,876.00000E-012,60.45935E+000
1,1,1580,4.93750E+000,-2.17500E-009,60.50243E+000
1,1,1581,4.94060E+000,1.48100E-009,60.54400E+000
1,1,1582,4.94370E+000,4.00000E-012,60.56925E+000
1,1,1583,4.94680E+000,-727.00000E-012,60.61122E+000
1,1,1584,4.95000E+000,538.00000E-012,60.65840E+000
1,1,1585,4.95310E+000,2.52400E-009,60.70223E+000
1,1,1586,4.95620E+000,-411.00000E-012,60.74376E+000
1,1,1587,4.95930E+000,57.00000E-012,60.76764E+000
1,1,1588,4.96250E+000,-1.25000E-009,60.81165E+000
1,1,1589,4.96560E+000,-2.22700E-009,60.85313E+000
1,1,1590,4.96870E+000,-748.00000E-012,60.89469E+000
1,1,1591,4.97190E+000,1.73200E-009,60.91908E+000
1,1,1592,4.97500E+000,-1.35500E-009,60.96221E+000
1,1,1593,4.97810E+000,711.00000E-012,61.00373E+000
1,1,1594,4.98120E+000,-29.00000E-012,61.02761E+000
1,1,1595,4.98440E+000,-1.09500E-009,61.07143E+000
1,1,1596,4.98750E+000,-2.25800E-009,61.11347E+000
1,1,1597,4.99060E+000,-443.00000E-012,61.15504E+000
1,1,1598,4.99370E+000,-1.82900E-009,61.20382E+000
1,1,1599,4.99690E+000,82.00000E-012,61.22770E+000
1,1,1600,5.00000E+000,-767.00000E-012,61.27120E+000
